央视,#genre#
解说_亮哥讲电影,http://zb.ldlive.xyz/aslb/hy.php?id=16144175
解说_越哥说电影,http://zb.ldlive.xyz/aslb/hy.php?id=15894162
解说_小冉看电影,http://zb.ldlive.xyz/aslb/hy.php?id=17341907
解说_嫦娥撩电影,http://zb.ldlive.xyz/aslb/hy.php?id=18201106
解说_阿翔说电影,http://zb.ldlive.xyz/aslb/hy.php?id=16868935
解说_疯狂解说家,http://zb.ldlive.xyz/aslb/hy.php?id=18366196
解说_虎妞说电影,http://zb.ldlive.xyz/aslb/hy.php?id=20343144
解说_顾久撩电影,http://zb.ldlive.xyz/aslb/hy.php?id=16422212
解说_涵哥评电影,http://zb.ldlive.xyz/aslb/hy.php?id=16865726
解说_俗哥看电影,http://zb.ldlive.xyz/aslb/hy.php?id=15452736
解说_老皮讲电影,http://zb.ldlive.xyz/aslb/hy.php?id=16968572
解说_默爷侃电影,http://zb.ldlive.xyz/aslb/hy.php?id=17204307
解说_冷君说电影,http://zb.ldlive.xyz/aslb/hy.php?id=16739452
解说_老炮说电影,http://zb.ldlive.xyz/aslb/hy.php?id=15454716
解说_刘老师说电影,http://zb.ldlive.xyz/aslb/hy.php?id=20289754
解说_恐怖电影解说,http://zb.ldlive.xyz/aslb/hy.php?id=16741179

斗鱼,#genre#
周星驰,http://zb.ldlive.xyz/aslb/dy.php?id=122402
刘德华,http://zb.ldlive.xyz/aslb/dy.php?id=2516864
好先生,http://zb.ldlive.xyz/aslb/dy.php?id=9650792
庆余年,http://zb.ldlive.xyz/aslb/dy.php?id=5908256
欢乐综艺,http://zb.ldlive.xyz/aslb/dy.php?id=131977
万合出品,http://zb.ldlive.xyz/aslb/dy.php?id=9220456
邵氏影院,http://zb.ldlive.xyz/aslb/dy.php?id=4246519
吃米滴虫,http://zb.ldlive.xyz/aslb/dy.php?id=315457
高分电影,http://zb.ldlive.xyz/aslb/dy.php?id=7254536
豆瓣高分,http://zb.ldlive.xyz/aslb/dy.php?id=8770422
漫威影院,http://zb.ldlive.xyz/aslb/dy.php?id=6140589
特辑电影,http://zb.ldlive.xyz/aslb/dy.php?id=3637778
粤语电影,http://zb.ldlive.xyz/aslb/dy.php?id=1226741
国产电影,http://zb.ldlive.xyz/aslb/dy.php?id=5423
精彩电影,http://zb.ldlive.xyz/aslb/dy.php?id=9650887
喜剧电影,http://zb.ldlive.xyz/aslb/dy.php?id=323876
动作电影,http://zb.ldlive.xyz/aslb/dy.php?id=6763930
恐怖电影,http://zb.ldlive.xyz/aslb/dy.php?id=218859
恐怖鬼怪,http://zb.ldlive.xyz/aslb/dy.php?id=1165374
童年阴影,http://zb.ldlive.xyz/aslb/dy.php?id=2935323
惊悚电影,http://zb.ldlive.xyz/aslb/dy.php?id=96577
粤语电影,http://zb.ldlive.xyz/aslb/dy.php?id=6566671
华语影视,http://zb.ldlive.xyz/aslb/dy.php?id=3928
神乐影视,http://zb.ldlive.xyz/aslb/dy.php?id=85894
周末影院,http://zb.ldlive.xyz/aslb/dy.php?id=3637765
周末电影,http://zb.ldlive.xyz/aslb/dy.php?id=3637726
兔子影厅,http://zb.ldlive.xyz/aslb/dy.php?id=8985415
冰冰影厅,http://zb.ldlive.xyz/aslb/dy.php?id=74374
刀刀影院,http://zb.ldlive.xyz/aslb/dy.php?id=747764
奶虫影院,http://zb.ldlive.xyz/aslb/dy.php?id=263824
贝爷壹厅,http://zb.ldlive.xyz/aslb/dy.php?id=252802
贝爷贰厅,http://zb.ldlive.xyz/aslb/dy.php?id=4332
贝爷叁厅,http://zb.ldlive.xyz/aslb/dy.php?id=36337
凌儿影院,http://zb.ldlive.xyz/aslb/dy.php?id=1377142
云宝影院,http://zb.ldlive.xyz/aslb/dy.php?id=7305938
花卷影院,http://zb.ldlive.xyz/aslb/dy.php?id=52787
菜园小饼,http://zb.ldlive.xyz/aslb/dy.php?id=1735337
米娅影院,http://zb.ldlive.xyz/aslb/dy.php?id=6537888
橙記港剧,http://zb.ldlive.xyz/aslb/dy.php?id=4549169
大宝影视,http://zb.ldlive.xyz/aslb/dy.php?id=805235
蚂蚱影视,http://zb.ldlive.xyz/aslb/dy.php?id=6079455
怡寶影视,http://zb.ldlive.xyz/aslb/dy.php?id=434971
圆子影视,http://zb.ldlive.xyz/aslb/dy.php?id=6566658
贝贝影视,http://zb.ldlive.xyz/aslb/dy.php?id=431460
可乐影视,http://zb.ldlive.xyz/aslb/dy.php?id=20415
萌牛影视,http://zb.ldlive.xyz/aslb/dy.php?id=7494871
兔兔影视,http://zb.ldlive.xyz/aslb/dy.php?id=1504768
无双影视,http://zb.ldlive.xyz/aslb/dy.php?id=4870914
下饭神剧,http://zb.ldlive.xyz/aslb/dy.php?id=276200
古装神剧,http://zb.ldlive.xyz/aslb/dy.php?id=338759
晚湾影视,http://zb.ldlive.xyz/aslb/dy.php?id=9461178
酒染影视,http://zb.ldlive.xyz/aslb/dy.php?id=7550220
芊珏影视,http://zb.ldlive.xyz/aslb/dy.php?id=8814650
热门港剧,http://zb.ldlive.xyz/aslb/dy.php?id=5522351
盗墓剧集,http://zb.ldlive.xyz/aslb/dy.php?id=9292503
金庸武侠,http://zb.ldlive.xyz/aslb/dy.php?id=7644931
国产剧集,http://zb.ldlive.xyz/aslb/dy.php?id=8157860
国产剧场,http://zb.ldlive.xyz/aslb/dy.php?id=308752
爱情公寓,http://zb.ldlive.xyz/aslb/dy.php?id=2838296
经典剧集,http://zb.ldlive.xyz/aslb/dy.php?id=6863367
李卫当官,http://zb.ldlive.xyz/aslb/dy.php?id=7473576
龙门镖局,http://zb.ldlive.xyz/aslb/dy.php?id=9650860
雍正王朝,http://zb.ldlive.xyz/aslb/dy.php?id=4944033
雍正帝王,http://zb.ldlive.xyz/aslb/dy.php?id=9650836
隋唐演义,http://zb.ldlive.xyz/aslb/dy.php?id=7552568
大宋神探,http://zb.ldlive.xyz/aslb/dy.php?id=7784862
音乐欣赏,http://zb.ldlive.xyz/aslb/dy.php?id=3186217
舌尖美食,http://zb.ldlive.xyz/aslb/dy.php?id=9650849
篮球人物,http://zb.ldlive.xyz/aslb/dy.php?id=8434598
史君说剧,http://zb.ldlive.xyz/aslb/dy.php?id=9419771
史剧解说,http://zb.ldlive.xyz/aslb/dy.php?id=297689
老秦说剧,http://zb.ldlive.xyz/aslb/dy.php?id=9650131
老蔡解说,http://zb.ldlive.xyz/aslb/dy.php?id=8869614
长片短解,http://zb.ldlive.xyz/aslb/dy.php?id=9410946
宇哥解说,http://zb.ldlive.xyz/aslb/dy.php?id=8651489
夜魔人老王,http://zb.ldlive.xyz/aslb/dy.php?id=610972
皮皮看动漫,http://zb.ldlive.xyz/aslb/dy.php?id=9837291
开心锤动漫,http://zb.ldlive.xyz/aslb/dy.php?id=9018297
拳叔二次元,http://zb.ldlive.xyz/aslb/dy.php?id=9484105
老邪说电影,http://zb.ldlive.xyz/aslb/dy.php?id=9222870
洗碗君解说,http://zb.ldlive.xyz/aslb/dy.php?id=9446706
百晓生说剧,http://zb.ldlive.xyz/aslb/dy.php?id=9649681
百晓生解说,http://zb.ldlive.xyz/aslb/dy.php?id=9653063
小司马说剧,http://zb.ldlive.xyz/aslb/dy.php?id=4808115
小司马解说,http://zb.ldlive.xyz/aslb/dy.php?id=9660127
星君说电影,http://zb.ldlive.xyz/aslb/dy.php?id=8014467
刘哔讲电影,http://zb.ldlive.xyz/aslb/dy.php?id=2632223
老王说电影,http://zb.ldlive.xyz/aslb/dy.php?id=9687733
贤于说电影,http://zb.ldlive.xyz/aslb/dy.php?id=9461990
牛叔说电影,http://zb.ldlive.xyz/aslb/dy.php?id=2758565
侃片大师兄,http://zb.ldlive.xyz/aslb/dy.php?id=9338839
虫哥说电影,http://zb.ldlive.xyz/aslb/dy.php?id=8915074
电影迷小雅,http://zb.ldlive.xyz/aslb/dy.php?id=9639225
1900影剧室,http://zb.ldlive.xyz/aslb/dy.php?id=7796193
刘老师说电影,http://zb.ldlive.xyz/aslb/dy.php?id=8317926
来呀官人解说,http://zb.ldlive.xyz/aslb/dy.php?id=9986305
科幻Fans布玛,http://zb.ldlive.xyz/aslb/dy.php?id=3508304
小片片说大片,http://zb.ldlive.xyz/aslb/dy.php?id=4258555
大片片说小片,http://zb.ldlive.xyz/aslb/dy.php?id=7489563
火龙果说电影,http://zb.ldlive.xyz/aslb/dy.php?id=9559158

港剧,#genre#
埋堆堆_1 高清,http://121.51.249.6/txdirect.hls.huya.com/src/1199561277675-1199561277675-5434860597135015936-2399122678806-10057-A-0-1.xs
埋堆堆_2 高清,http://121.51.249.6/txdirect.hls.huya.com/src/1199563477578-1199563477578-5444309108574388224-2399127078612-10057-A-0-1.xs
埋堆堆_3 高清,http://121.51.249.6/txdirect.hls.huya.com/src/1199561226091-1199561226091-5434639045542019072-2399122575638-10057-A-0-1.xs
埋堆堆_4 高清,http://121.51.249.6/txdirect.hls.huya.com/src/1199563478941-1199563478941-5444314962614812672-2399127081338-10057-A-0-1.xs
埋堆堆_5 高清,http://121.51.249.6/txdirect.hls.huya.com/src/1199563479466-1199563479466-5444317217472643072-2399127082388-10057-A-0-1.xs
埋堆堆_6 高清,http://121.51.249.6/txdirect.hls.huya.com/src/1199561179151-1199561179151-5434437439777144832-2399122481758-10057-A-0-1.xs
埋堆堆_7 高清,http://121.51.249.6/txdirect.hls.huya.com/src/1199561223711-1199561223711-5434628823519854592-2399122570878-10057-A-0-1.xs
埋堆堆_8 高清,http://121.51.249.6/txdirect.hls.huya.com/src/1199564003640-1199564003640-5446568527660056576-2399128130736-10057-A-0-1.xs
埋堆堆_9 高清,http://121.51.249.6/txdirect.hls.huya.com/src/1199564062365-1199564062365-5446820749614514176-2399128248186-10057-A-0-1.xs
埋堆堆_10高清,http://121.51.249.6/txdirect.hls.huya.com/src/1199563493375-1199563493375-5444376956172763136-2399127110206-10057-A-0-1.xs
埋堆堆_11 高清,http://121.51.249.6/txdirect.hls.huya.com/src/1199561181026-1199561181026-5434445492840824832-2399122485508-10057-A-0-1.xs
埋堆堆_12 高清,http://121.51.249.6/txdirect.hls.huya.com/src/1199561158071-1199561158071-5434346901866545152-2399122439598-10057-A-0-1.xs
埋堆堆_13 高清,http://121.51.249.6/txdirect.hls.huya.com/src/1199561182641-1199561182641-5434452429213007872-2399122488738-10057-A-0-1.xs
埋堆堆_14 高清,http://121.51.249.6/txdirect.hls.huya.com/src/1199561177177-1199561177177-5434428961511702528-2399122477810-10057-A-0-1.xs
埋堆堆_15 高清,http://121.51.249.6/txdirect.hls.huya.com/src/1199561462555-1199561462555-5435654650688700416-2399123048566-10057-A-0-1.xs
埋堆堆_16 高清,http://121.51.249.6/txdirect.hls.huya.com/src/1199563479615-1199563479615-5444317857422770176-2399127082686-10057-A-0-1.xs
埋堆堆_17 高清,http://121.51.249.6/txdirect.hls.huya.com/src/1199561277686-1199561277686-5434860644379656192-2399122678828-10057-A-0-1.xs
埋堆堆_18 高清,http://121.51.249.6/txdirect.hls.huya.com/src/1199561391895-1199561391895-5435351168299565056-2399122907246-10057-A-0-1.xs
埋堆堆_19 高清,http://121.51.249.6/txdirect.hls.huya.com/src/1199563491137-1199563491137-5444367344035954688-2399127105730-10057-A-0-1.xs
埋堆堆_20,http://121.51.249.6/txdirect.hls.huya.com/src/1199561240999-1199561240999-5434703074914467840-2399122605454-10057-A-0-1.xs
埋堆堆_21 高清,http://121.51.249.6/txdirect.hls.huya.com/src/1199561276760-1199561276760-5434856667239940096-2399122676976-10057-A-0-1.xs
埋堆堆_22 高清,http://121.51.249.6/txdirect.hls.huya.com/src/1199561241049-1199561241049-5434703289662832640-2399122605554-10057-A-0-1.xs
埋堆堆_23 高清,http://121.51.249.6/txdirect.hls.huya.com/src/1199561244004-1199561244004-5434715981291192320-2399122611464-10057-A-0-1.xs
埋堆堆_24 高清,http://121.51.249.6/txdirect.hls.huya.com/src/1199563481280-1199563481280-5444325008543318016-2399127086016-10057-A-0-1.xs
埋堆堆_25 高清,http://121.51.249.6/txdirect.hls.huya.com/src/1199561463578-1199561463578-5435659044440244224-2399123050612-10057-A-0-1.xs
埋堆堆_26 高清,http://121.51.249.6/txdirect.hls.huya.com/src/1199563478867-1199563478867-5444314644787232768-2399127081190-10057-A-0-1.xs
埋堆堆_27 高清,http://121.51.249.6/txdirect.hls.huya.com/src/1199563486009-1199563486009-5444345319443660800-2399127095474-10057-A-0-1.xs
埋堆堆_28 高清,http://121.51.249.6/txdirect.hls.huya.com/src/1199561276763-1199561276763-5434856680124841984-2399122676982-10057-A-0-1.xs
埋堆堆_29 高清,http://121.51.249.6/txdirect.hls.huya.com/src/1199561176260-1199561176260-5434425023026692096-2399122475976-10057-A-0-1.xs
埋堆堆_30,http://121.51.249.6/txdirect.hls.huya.com/src/1199561153167-1199561153167-5434325839346925568-2399122429790-10057-A-0-1.xs
埋堆堆_31 高清,http://121.51.249.6/txdirect.hls.huya.com/src/1199563564801-1199563564801-5444683728506847232-2399127253058-10057-A-0-1.xs
埋堆堆_32 高清,http://121.51.249.6/txdirect.hls.huya.com/src/1199563488528-1199563488528-5444356138466279424-2399127100512-10057-A-0-1.xs
埋堆堆1 高清,http://zb.ldlive.xyz/aslb/hy.php?id=23749096
埋堆堆2 高清,http://zb.ldlive.xyz/aslb/hy.php?id=23735126
埋堆堆3 高清,http://zb.ldlive.xyz/aslb/hy.php?id=23740156
埋堆堆4 高清,http://zb.ldlive.xyz/aslb/hy.php?id=23728660
埋堆堆5 高清,http://zb.ldlive.xyz/aslb/hy.php?id=23865080
埋堆堆6 高清,http://zb.ldlive.xyz/aslb/hy.php?id=23863804
埋堆堆7 高清,http://zb.ldlive.xyz/aslb/hy.php?id=23864973
埋堆堆8 高清,http://zb.ldlive.xyz/aslb/hy.php?id=23734169
埋堆堆9 高清,http://zb.ldlive.xyz/aslb/hy.php?id=23865171
埋堆堆10高清,http://zb.ldlive.xyz/aslb/hy.php?id=23903130
埋堆堆11 高清,http://zb.ldlive.xyz/aslb/hy.php?id=23860039
埋堆堆12 高清,http://zb.ldlive.xyz/aslb/hy.php?id=23865142
埋堆堆13 高清,http://zb.ldlive.xyz/aslb/hy.php?id=23903123
埋堆堆14 高清,http://zb.ldlive.xyz/aslb/hy.php?id=23734183
埋堆堆15 高清,http://zb.ldlive.xyz/aslb/hy.php?id=23734256
埋堆堆16 高清,http://zb.ldlive.xyz/aslb/hy.php?id=23903183
埋堆堆17 高清,http://zb.ldlive.xyz/aslb/hy.php?id=23903196
埋堆堆18 高清,http://zb.ldlive.xyz/aslb/hy.php?id=23829543
埋堆堆19 高清,http://zb.ldlive.xyz/aslb/hy.php?id=23728674
埋堆堆20,http://zb.ldlive.xyz/aslb/hy.php?id=23865036
埋堆堆21 高清,http://zb.ldlive.xyz/aslb/hy.php?id=23749083
埋堆堆22 高清,http://zb.ldlive.xyz/aslb/hy.php?id=23865164
埋堆堆23 高清,http://zb.ldlive.xyz/aslb/hy.php?id=23863818
埋堆堆24 高清,http://zb.ldlive.xyz/aslb/hy.php?id=23865058
埋堆堆25 高清,http://zb.ldlive.xyz/aslb/hy.php?id=23860049
埋堆堆26 高清,http://zb.ldlive.xyz/aslb/hy.php?id=23734246
埋堆堆27 高清,http://zb.ldlive.xyz/aslb/hy.php?id=23865161
埋堆堆28 高清,http://zb.ldlive.xyz/aslb/hy.php?id=23746486
埋堆堆29 高清,http://zb.ldlive.xyz/aslb/hy.php?id=23829447
埋堆堆30,http://zb.ldlive.xyz/aslb/hy.php?id=23863778
埋堆堆31 高清,http://zb.ldlive.xyz/aslb/hy.php?id=23734176
埋堆堆32 高清,http://zb.ldlive.xyz/aslb/hy.php?id=23863796
埋堆堆33 高清,http://zb.ldlive.xyz/aslb/hy.php?id=23734211
埋堆堆34 高清,http://zb.ldlive.xyz/aslb/hy.php?id=23865179
埋堆堆35 高清,http://zb.ldlive.xyz/aslb/hy.php?id=23749068
埋堆堆36 高清,http://zb.ldlive.xyz/aslb/hy.php?id=23863787
埋堆堆37 高清,http://zb.ldlive.xyz/aslb/hy.php?id=23824164

奇异,#genre#
国剧修复,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c53_lb_77_720P_t10/c53_lb_77_720P_t10.m3u8?key
老剧剧场,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c52_lb_92_600_t10/c52_lb_92_600_t10.m3u8?key
华语院线,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c51_lb_114_600_t10/c51_lb_114_600_t10.m3u8?key
古装剧场,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c54_lb_174_600_t10/c54_lb_174_600_t10.m3u8?key
院线电影,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c52_lb_64_720P_t10/c52_lb_64_720P_t10.m3u8?key
高分电影,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c51_lb_112_600_t10/c51_lb_112_600_t10.m3u8?key
票房冠军,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c56_lb_184_600_t10/c56_lb_184_600_t10.m3u8?key
日韩院线,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c53_lb_62_600_t10/c53_lb_62_600_t10.m3u8?key
经典港片,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c51_lb_110_600_t10/c51_lb_110_600_t10.m3u8?key
电影大片,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c56_lb_183_600_t10/c56_lb_183_600_t10.m3u8?key
温情影院,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c51_lb_113_600_t10/c51_lb_113_600_t10.m3u8?key
惊悚午夜,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c51_lb_115_600_t10/c51_lb_115_600_t10.m3u8?key
粤语原声,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c56_lb_185_600_t10/c56_lb_185_600_t10.m3u8?key
动画电影,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c51_lb_118_600_t10/c51_lb_118_600_t10.m3u8?key
历史秘闻,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c57_lb_236_600_t10/c57_lb_236_600_t10.m3u8?key
军事观察,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c57_lb_239_720P_t10/c57_lb_239_720P_t10.m3u8?key
经典纪实,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c56_lb_220_600_t10/c56_lb_220_600_t10.m3u8?key
科学探索,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c51_lb_108_720P_t10/c51_lb_108_720P_t10.m3u8?key
自然地理,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c52_lb_81_600_t10/c52_lb_81_600_t10.m3u8?key
央视大剧,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c54_lb_90_600_t10/c54_lb_90_600_t10.m3u8?key
家庭剧场,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c55_lb_158_600_t10/c55_lb_158_600_t10.m3u8?key
收视冠军,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c56_lb_230_720P_t10/c56_lb_230_720P_t10.m3u8?key
老年剧场,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c56_lb_179_600_t10/c56_lb_179_600_t10.m3u8?key
仙侠玄幻,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c55_lb_148_600_t10/c55_lb_148_600_t10.m3u8?key
经典重温,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c55_lb_137_600_t10/c55_lb_137_600_t10.m3u8?key
婚姻剧场,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c56_lb_219_600_t10/c56_lb_219_600_t10.m3u8?key
情景喜剧,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c55_lb_145_600_t10/c55_lb_145_600_t10.m3u8?key
热播剧场,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c57_lb_212_600_t10/c57_lb_212_600_t10.m3u8?key
年代剧场,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c54_lb_171_300_t10/c54_lb_171_300_t10.m3u8?key
抗战剧场,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c54_lb_163_600_t10/c54_lb_163_600_t10.m3u8?key
宫庭正剧,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c54_lb_152_600_t10/c54_lb_152_600_t10.m3u8?key
怀旧剧场,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c51_lb_109_600_t10/c51_lb_109_600_t10.m3u8?key
军旅剧场,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c55_lb_144_600_t10/c55_lb_144_600_t10.m3u8?key
权谋剧场,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c55_lb_167_600_t10/c55_lb_167_600_t10.m3u8?key
谍战剧场,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c57_lb_216_600_t10/c57_lb_216_600_t10.m3u8?key
青春剧场,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c55_lb_147_720P_t10/c55_lb_147_720P_t10.m3u8?key
人文社会,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c56_lb_243_600_t10/c56_lb_243_600_t10.m3u8?key
我的祖国,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c53_lb_72_720P_t10/c53_lb_72_720P_t10.m3u8?key
高清综艺,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c52_lb_75_720P_t10/c52_lb_75_720P_t10.m3u8?key

电台,#genre#
中广新闻,http://n12.rcs.revma.com/78fm9wyy2tzuv
中广音乐,http://n07.rcs.revma.com/ks4vsmg3qtzuv
中广流行,http://n14.rcs.revma.com/aw9uqyxy2tzuv
AsiaFM 亚洲音乐,http://asiafm.hk:8000/asiafm
AsiaFM 亚洲热歌,http://asiafm.net:8000/asiafmhot
AsiaFM 亚洲经典,http://goldfm.cn:8000/goldfm
AsiaFM 亚洲天空,http://funradio.cn:8000/funradio
AsiaFM HD音乐台,http://asiafm.hk:8000/asiahd
AsiaFM 亚洲粤语,http://asiafm.net:8000/asiafmyyt
AsiaFM 亚洲电台,http://stream.rcs.revma.com/xpgtqc74hv8uv
AsiaFM 亚太电台,http://stream.rcs.revma.com/kydend74hv8uv
Big B Radio 中文流行,http://cpop.bigbradio.net/s
Big B Radio 韩语流行,http://kpop.bigbradio.net/s
Big B Radio 日语流行,http://jpop.bigbradio.net/s
Big B Radio 亚洲流行,http://apop.bigbradio.net/s
CGTN Radio,http://sk.cri.cn/am846.m3u8
CRI 环球资讯广播,https://sk.cri.cn/905.m3u8
CRI 华语环球广播,http://sk.cri.cn/hyhq.m3u8
CRI 南海之声,https://sk.cri.cn/nhzs.m3u8
CRI 世界华声,http://sk.cri.cn/hxfh.m3u8
CRI 轻松调频,http://sk.cri.cn/915.m3u8
CRI 粤语国际,http://sk.cri.cn/hxfh.m3u8
CityFM 台南知音,http://fm971.cityfm.tw:8080/971.mp3
CityFM 城市广播,http://fm929.cityfm.tw:8080/929.mp3
CityFM 台北健康,http://fm901.cityfm.tw:8080/901.mp3
CityFM 大苗栗广播,http://fm983.cityfm.tw:8080/983.mp3
News98 新闻电台,http://n12.rcs.revma.com/55tyxsy4qtzuv
CAPITAL 958 高清,https://19183.live.streamtheworld.com/CAPITAL958FM_PREM.aac
友声有色 988 高清,http://23023.live.streamtheworld.com/988_FMAAC.aac
MY,https://astro1.rastream.com/myfm
Melody,https://astro3.rastream.com/melody
8FM,https://mediaprima.rastream.com/mediaprima-onefm
好FM,https://22283.live.streamtheworld.com/HAO_963AAC.aac
CNA 938 高清,https://14033.live.streamtheworld.com/938NOW_PREM.aac
YES 933 高清,https://22393.live.streamtheworld.com/YES933_PREM.aac
LOVE 972 高清,https://14033.live.streamtheworld.com/LOVE972FM_PREM.aac
UFM 1003 高清,https://22283.live.streamtheworld.com/UFM_1003AAC.aac
美国之音,http://voa-ingest.akamaized.net/hls/live/2035206/151_124L/playlist.m3u8
环宇广播,http://stream.rcs.revma.com/srn5f9kmwxhvv
全国广播 M-Radio,http://stream.rcs.revma.com/044q61ha7a0uv
飞扬调频 FlyRadio,http://stream.rcs.revma.com/e0tdah74hv8uv
台湾古典音乐电台,http://59.120.88.155:8000/live.mp3
台北都会音乐电台,https://onair.bravo913.com.tw:9130/live.mp3
台北广播电台FM93.1 高清,https://stream.ginnet.cloud/live0130lo-yfyo/_definst_/fm/playlist.m3u8
台北广播电台AM1134 高清,https://stream.ginnet.cloud/live0130lo-yfyo/_definst_/am/playlist.m3u8
台中古典音乐电台,https://onair.family977.com.tw:8977/live.mp3
国立教育电台,http://wowza.ner.gov.tw/live/_definst_/1/playlist.m3u8
萤火虫网络电台,http://211.149.226.193:8066/1022.mp3
天籁之音-经典正流行,http://play-radio-stream3.hndt.com/now/WUBA5hW2/playlist.m3u8
天籁之音 Hi-Fi Radio,http://play-radio-stream3.hndt.com/now/JxkyN5mR/playlist.m3u8
天籁之音-国风,http://play-radio-stream3.hndt.com/now/UzPxbRaT/playlist.m3u8
店头音乐,http://livestream.1766.today:1781/live2.mp3
私房音乐,http://livestream.1766.today:1769/live1.mp3
飞碟电台,http://n08.rcs.revma.com/em90w4aeewzuv
沐耳电台,http://mplay.muearfm.cn/muearfm/fm666.m3u8
潮流音乐,http://play-radio-stream3.hndt.com/now/Or5au0KN/playlist.m3u8
古典音乐,http://play.redefine.ltd/Stream2/FM1058-2.m3u8
电音电台,http://play.redefine.ltd/Stream3/FM1058-3.m3u8
民谣蓝调,http://play-radio-stream3.hndt.com/now/XWfN89gh/playlist.m3u8
舞迷心窍,http://play-radio-stream3.hndt.com/now/WBhgSD3A/playlist.m3u8
警广之声,http://play-radio-stream3.hndt.com/now/prIgXGFo/playlist.m3u8
心灵音乐馆,http://play-radio-stream3.hndt.com/now/AFqvb0VX/playlist.m3u8
80后音乐,http://stream3.hndt.com/now/SFZeH2cb/playlist.m3u8
经典FM,http://stream3.hndt.com/now/C5NvUpwy/playlist.m3u8
格莱美音乐,http://stream3.hndt.com/now/yorSd1X2/playlist.m3u8
卷卷猫电台,http://stream3.hndt.com/now/PHucVOu2/playlist.m3u8
有声文摘,http://stream3.hndt.com/now/WNoVfBcQ/playlist.m3u8
安全百科,http://stream3.hndt.com/now/4pcovD2L/playlist.m3u8
民谣音乐,http://stream3.hndt.com/now/DTK5qc83/playlist.m3u8
天籁古典,http://stream3.hndt.com/now/MdOpB4zP/playlist.m3u8
动感音乐,http://stream3.hndt.com/now/ufjjbZxV/playlist.m3u8
摇滚天空,http://stream3.hndt.com/now/SXJtR4M4/playlist.m3u8
国乐悠扬,http://stream3.hndt.com/now/8bplFuwp/playlist.m3u8
南投广播,http://fm997.cityfm.tw:8080/997a.mp3
